Tat_tan_tat_vu_tru_DI_NHAN_pha_00202_6.21s|Quân đội ở đây bị áp đảo cho tới khi X-Men kéo tới Kitty cứu Jimmy khỏi Jack O 'Nod Iceman đều khuất phục Pyro Logan.|quân đội ở đây bị áp đảo cho tới khi x men kéo tới kitty cứu jimmy khỏi jack o nod iceman đều khuất phục pyro logan. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00203_6.84s|đánh lạc hướng Magneto để hành mất coi tiêm thuốc của Magneto vô hiệu hóa sức mạnh tư tính và rồi Phoenix thức tỉnh hoàn toàn cũng bắt.|đánh lạc hướng magneto để hành mất coi tiêm thuốc của magneto vô hiệu hóa sức mạnh tư tính và rồi phoenix thức tỉnh hoàn toàn cũng bắt. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00204_3.28s|đầu hủy diệt mọi thứ trong bán kính 20m ai đứng gần là bay màu.|đầu hủy diệt mọi thứ trong bán kính hai mươi mét ai đứng gần là bay màu. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00205_11.58s|Lúc này chỉ có Logan mới tiếp cận được nhờ khả năng chữa lành và bộ sương adamantium thế là anh này lê từng bước vào cơn bão choa bụi và Gene có một khoảnh khắc dành lại kiểm soát và cầu xin Logan là cứu em thế Logan xin Gene một phát chí mạng.|lúc này chỉ có logan mới tiếp cận được nhờ khả năng chữa lành và bộ sương adamantium thế là anh này lê từng bước vào cơn bão choa bụi và gene có một khoảnh khắc dành lại kiểm soát và cầu xin logan là cứu em thế logan xin gene một phát chí mạng. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00206_6.30s|Sau đó thì quyền lợi của dị nhân dần được thiết lập lại trường của Xavier vẫn hoạt động với Storm làm hiệu trưởng Tổng thống bổ nhiệm McCoy làm.|sau đó thì quyền lợi của dị nhân dần được thiết lập lại trường của xavier vẫn hoạt động với storm làm hiệu trưởng tổng thống bổ nhiệm mccoy làm. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00207_6.88s|đại sứ Liên Hợp Quốc rock tiêm thuốc và trở lại bình thường kết nối tình cảm lại với Iceman còn Magneto ngồi cô độc trên bàn cờ ở San Francisco.|đại sứ liên hợp quốc rock tiêm thuốc và trở lại bình thường kết nối tình cảm lại với iceman còn magneto ngồi cô độc trên bàn cờ ở san francisco. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00208_10.72s|trông yếu ớt như người bình thường nhưng mà khi ông ấy đưa tay ra thì quân cờ kim loại lại khẽ rung rinh ở một nơi khác thì Morgan McTaggart đang kiểm tra một bệnh nhân hôn mê thì anh ta tỉnh lại và chào cô bằng giọng của Xavier.|trông yếu ớt như người bình thường nhưng mà khi ông ấy đưa tay ra thì quân cờ kim loại lại khẽ rung rinh ở một nơi khác thì morgan mctaggart đang kiểm tra một bệnh nhân hôn mê thì anh ta tỉnh lại và chào cô bằng giọng của xavier. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00209_7.17s|Nếu mà hai phần đầu còn hơi hiền thì phần này các bác mung lụa luôn tiền đổi vào kỹ giảo nên khỏi nói Cảnh Magneto nhắc bỏng cầu cổng.|nếu mà hai phần đầu còn hơi hiền thì phần này các bác mung lụa luôn tiền đổi vào kỹ giảo nên khỏi nói cảnh magneto nhắc bỏng cầu cổng. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00210_6.00s|vàng là một khoảnh khắc rất là biểu tượng của phim siêu hùng phim cũng giới thiệu rất nhiều nhân vật mới thú vị như là Beast bằng xương bằng thịt|vàng là một khoảnh khắc rất là biểu tượng của phim siêu hùng phim cũng giới thiệu rất nhiều nhân vật mới thú vị như là beast bằng xương bằng thịt
Tat_tan_tat_vu_tru_DI_NHAN_pha_00211_7.28s|tạo hình sát truyện tranh Angel với đôi cánh khá là Victoria Secret và Kitty Pryde trước khi chuyển giới tôi cũng khá là thích ý tưởng phương|tạo hình sát truyện tranh angel với đôi cánh khá là victoria secret và kitty pryde trước khi chuyển giới tôi cũng khá là thích ý tưởng phương
Tat_tan_tat_vu_tru_DI_NHAN_pha_00212_5.92s|thuốc chữa trị nó đã tạo ra một thế tiến thái lẫn đột biến là một món quà hay là căn bệnh và phim đã khai thác khá|thuốc chữa trị nó đã tạo ra một thế tiến thái lẫn đột biến là một món quà hay là căn bệnh và phim đã khai thác khá
Tat_tan_tat_vu_tru_DI_NHAN_pha_00213_4.86s|là tốt tâm lý những người muốn bình thường như là Wolverine đối đầu với những người mà xem đó là tự hào Phoenix,|là tốt tâm lý những người muốn bình thường như là wolverine đối đầu với những người mà xem đó là tự hào phoenix, 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00214_12.25s|một trong những thực thể mạnh nhất Marvel cuối cùng cũng được tỏa sáng đen lên nghệ bóng luôn phim đi chuyển từ hiền lành sang lạnh lùng tàn ác chỉ gần ánh nhìn là biến người ta ra cho so với cả 3 phần thì I Got Trust là cái trận đánh lớn nhất có rất nhiều dị nhân,|một trong những thực thể mạnh nhất marvel cuối cùng cũng được tỏa sáng đen lên nghệ bóng luôn phim đi chuyển từ hiền lành sang lạnh lùng tàn ác chỉ gần ánh nhìn là biến người ta ra cho so với cả ba phần thì i got trust là cái trận đánh lớn nhất có rất nhiều dị nhân, 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00215_9.81s|nhiều năng lực và nhiều tạo hình thú vị. Cái cô dị nhân vỗ tay bắt đúng tầm số để hủy súng của lính là một chi tiết rất là thông minh và logic. Cảnh này cũng cho thấy là X-Men phối hợp rất là đã. Storm gọi May,|nhiều năng lực và nhiều tạo hình thú vị. cái cô dị nhân vỗ tay bắt đúng tầm số để hủy súng của lính là một chi tiết rất là thông minh và logic. cảnh này cũng cho thấy là x men phối hợp rất là đã. storm gọi may, 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00216_6.75s|Beast đánh trực diện Wolverine thì dùng mẹo khá mãn nhãn. Đoạn Magneto ngồi chơi cờ rồi cố di chuyển cân cờ và bằng chút năng lực cũng rất|beast đánh trực diện wolverine thì dùng mẹo khá mãn nhãn. đoạn magneto ngồi chơi cờ rồi cố di chuyển cân cờ và bằng chút năng lực cũng rất
Tat_tan_tat_vu_tru_DI_NHAN_pha_00217_6.36s|cảm xúc nó là kiểu một vị vua mất ngôi đang cố lấy lại thử hoàng kim của mình ấy. Mà việc Magneto thích chơi cờ cũng khá hợp lý tại|cảm xúc nó là kiểu một vị vua mất ngôi đang cố lấy lại thử hoàng kim của mình ấy. mà việc magneto thích chơi cờ cũng khá hợp lý tại
Tat_tan_tat_vu_tru_DI_NHAN_pha_00218_6.70s|vì ông này đánh trận y trang đánh cờ kiểu như là đẩy dị nhân cấp thấp lên trước làm tốt thôi. Đây là một cái phản diện xuất sắc mà nó thể hiện sự lạnh|vì ông này đánh trận y trang đánh cờ kiểu như là đẩy dị nhân cấp thấp lên trước làm tốt thôi. đây là một cái phản diện xuất sắc mà nó thể hiện sự lạnh
Tat_tan_tat_vu_tru_DI_NHAN_pha_00219_6.36s|như thép ở đấy. Xong rồi đoạn là Xavier tỉnh lại trong cơ thể người khác nó cũng mở ra hy vọng và thực tế là ông này cũng trở lại thật. Cơ mà theo nhiều ý|như thép ở đấy. xong rồi đoạn là xavier tỉnh lại trong cơ thể người khác nó cũng mở ra hy vọng và thực tế là ông này cũng trở lại thật. cơ mà theo nhiều ý
Tat_tan_tat_vu_tru_DI_NHAN_pha_00220_13.00s|Kiến thì phần này cũng là lúc vũ trụ X-Men bắt đầu chật bánh. Đầu tiên là Xavier hẹo quá sớm thế là fan hụt hẫng cực mạnh rồi. Là Cyclops chất gay đầu phim một cách lãng sẹt và thậm chí là không có nổi cái thi hài để làm lễ. Fan tức và fan không có lý.|kiến thì phần này cũng là lúc vũ trụ x men bắt đầu chật bánh. đầu tiên là xavier hẹo quá sớm thế là phan hụt hẫng cực mạnh rồi. là cyclops chất gay đầu phim một cách lãng sẹt và thậm chí là không có nổi cái thi hài để làm lễ. phan tức và phan không có lý. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00221_6.02s|Angel thì được quảng cáo rầm rộ nhưng mà trên phim xuất hiện có vài phút và đóng góp không đáng bao nhiêu. Jackal knock thì bị biến thành một gã cơ.|angel thì được quảng cáo rầm rộ nhưng mà trên phim xuất hiện có vài phút và đóng góp không đáng bao nhiêu. jackal knock thì bị biến thành một gã cơ. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00222_7.16s|Bắp thô lỗ và câu thoại mim là I'm the Jackal knock bitch. Nó thô nhưng hơi đần. Magneto thì bỏ rơi Mystic là một cái tình tiết thể hiện sự tàn.|bắp thô lỗ và câu thoại mim là i m the jackal knock bitch. nó thô nhưng hơi đần. magneto thì bỏ rơi mystic là một cái tình tiết thể hiện sự tàn. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00223_8.66s|Nhấn nhưng mà nó cũng khiến một nhân vật quan trọng bị đá khỏi phim là Dark Phoenix Saga là một.|nhấn nhưng mà nó cũng khiến một nhân vật quan trọng bị đá khỏi phim là dark phoenix saga là một. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00224_4.72s|Trong những cái art hay nhất có mích nhưng mà phim này lại trộn nó với câu chuyện phương thuốc nên là.|trong những cái art hay nhất có mích nhưng mà phim này lại trộn nó với câu chuyện phương thuốc nên là. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00225_6.12s|Tạo ra cảm giác là đạo diễn bị ôm đồn quá. Nếu mà tách ra hai phần thì có khi còn hay hơn nhiều. Nói thẳng là cái phần này thì tiền chủ yếu đập.|tạo ra cảm giác là đạo diễn bị ôm đồn quá. nếu mà tách ra hai phần thì có khi còn hay hơn nhiều. nói thẳng là cái phần này thì tiền chủ yếu đập. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00226_6.90s|Vào kỹ xảo và hành động còn kỹ bản thì hơi lỏ. Mà độ giải trí vẫn ok. Vẫn đậm dẫn X-Men nó hoành tráng hơn hai phần trước nhưng mà xét về độ.|vào kỹ xảo và hành động còn kỹ bản thì hơi lỏ. mà độ giải trí vẫn ô kê. vẫn đậm dẫn x men nó hoành tráng hơn hai phần trước nhưng mà xét về độ. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00227_8.34s|Hay thì nó không bằng. Sau ba phần X-Men thì Hugh Jackman bây giờ là sau hạng A rồi và Fox nhìn cái.|hay thì nó không bằng. sau ba phần x men thì hugh jackman bây giờ là sau hạng a rồi và fox nhìn cái. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00228_5.16s|Đà này và quyết định là ok làm luôn một phim riêng về Wolverine đi. Và thế là chúng ta có X-Men Origins.|đà này và quyết định là ô kê làm luôn một phim riêng về wolverine đi. và thế là chúng ta có x men origins. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00229_6.66s|Wolverine phim mở đầu từ năm 1845. Cậu bé James Howlett sống ở vùng lãnh thổ Tây Bắc chứng kiến cha mình bị giết bởi người|wolverine phim mở đầu từ năm một nghìn tám trăm bốn mươi lăm. cậu bé james howlett sống ở vùng lãnh thổ tây bắc chứng kiến cha mình bị giết bởi người
Tat_tan_tat_vu_tru_DI_NHAN_pha_00230_6.44s|quản gia Thomas Logan gần dẫn bùng lên James hòa thú khích hoạt danh đột biến mong muốn được làm từ xương nhô ra khỏi tay và|quản gia thomas logan gần dẫn bùng lên james hòa thú khích hoạt danh đột biến mong muốn được làm từ xương nhô ra khỏi tay và
Tat_tan_tat_vu_tru_DI_NHAN_pha_00231_5.70s|cậu xin luôn ông quản gia mà bi kịch ở đây nhé là trước khi nhắm mắt thì Thomas thèo tháo nói một câu đúng kiểu phim truyền|cậu xin luôn ông quản gia mà bi kịch ở đây nhé là trước khi nhắm mắt thì thomas thèo tháo nói một câu đúng kiểu phim truyền
Tat_tan_tat_vu_tru_DI_NHAN_pha_00232_7.40s|hình dài tập là thực ra tao mới là cha ruột mày thế là James sốc bỏ chốn đi cùng với James là Victor Greed con trai khác của|hình dài tập là thực ra tao mới là cha ruột mày thế là james sốc bỏ chốn đi cùng với james là victor greed con trai khác của
Tat_tan_tat_vu_tru_DI_NHAN_pha_00233_6.22s|Thomas tức là anh trai cùng trai khác mẹ thằng này cũng có vuốt nhưng mà là móng tay và cũng tự phục hồi như là James từ đó thì hai anh em đã|thomas tức là anh trai cùng trai khác mẹ thằng này cũng có vuốt nhưng mà là móng tay và cũng tự phục hồi như là james từ đó thì hai anh em đã
Tat_tan_tat_vu_tru_DI_NHAN_pha_00234_6.92s|cắm đầu đi qua cả thế kỷ tham chiến trong nội chiến Mỹ cả hai cuộc thế chiến và cả cuộc chiến chống Mỹ ở Việt Nam nhưng mà lại ở phía Mỹ Victor|cắm đầu đi qua cả thế kỷ tham chiến trong nội chiến mỹ cả hai cuộc thế chiến và cả cuộc chiến chống mỹ ở việt nam nhưng mà lại ở phía mỹ victor
Tat_tan_tat_vu_tru_DI_NHAN_pha_00235_6.84s|ngày càng hung bạo, hắn định cưỡng bức một phụ nữ địa phương rồi giết luôn một sĩ quan cấp cao khi mà người này can ngăn James đã quay lại hỗ trợ Victor và|ngày càng hung bạo, hắn định cưỡng bức một phụ nữ địa phương rồi giết luôn một sĩ quan cấp cao khi mà người này can ngăn james đã quay lại hỗ trợ victor và
Tat_tan_tat_vu_tru_DI_NHAN_pha_00236_6.18s|cả hai bị kết án sử bắn nhưng mà bắn xong này cả hai vẫn sống tại vì họ là dị nhân thì tôi đã thực sự mong chờ một dị nhân người Việt nào đó|cả hai bị kết án sử bắn nhưng mà bắn xong này cả hai vẫn sống tại vì họ là dị nhân thì tôi đã thực sự mong chờ một dị nhân người việt nào đó
Tat_tan_tat_vu_tru_DI_NHAN_pha_00237_5.62s|sống lên oanh tạc nhưng mà đây là phía Mỹ thì sau vụ đó William Stryker xuất hiện và 12 anh này gia nhập team X,|sống lên oanh tạc nhưng mà đây là phía mỹ thì sau vụ đó william stryker xuất hiện và mười hai anh này gia nhập team x, 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00238_5.97s|một nhóm dị nhân bao gồm Agent Zero, một tay súng thiện xạ Wood Wilson, lính đánh thuê dùng Katana John Weth,|một nhóm dị nhân bao gồm agent zero, một tay súng thiện xạ wood wilson, lính đánh thuê dùng katana john weth, 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00239_11.41s|người dịch chuyển Fred Dukes, gã khổng lồ siêu khỏe và Chris Bradley, người đầu khiển máy móc sau vài nhiệm vụ thì James dùng bí xanh Logan nhưng mà Victor ngày càng mất kiểm soát và một nửa đội cũng khuấy khám thế là Logan chán,|người dịch chuyển fred dukes, gã khổng lồ siêu khỏe và chris bradley, người đầu khiển máy móc sau vài nhiệm vụ thì james dùng bí xanh logan nhưng mà victor ngày càng mất kiểm soát và một nửa đội cũng khuấy khám thế là logan chán, 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00240_6.45s|quyết định rời team X 6 năm sau Logan sống ở Canada làm tiểu phù và yêu cô gái tên là Kayla Silver Fox đang yên đang lành|quyết định rời team x sáu năm sau logan sống ở canada làm tiểu phù và yêu cô gái tên là kayla silver fox đang yên đang lành
Tat_tan_tat_vu_tru_DI_NHAN_pha_00241_6.56s|thì Striker và Zero tìm tới bảo John Weth và Bradley đã bị giết và có kẻ đang nhắm vào đội cũ Logan từ chối quay lại cho|thì striker và zero tìm tới bảo john weth và bradley đã bị giết và có kẻ đang nhắm vào đội cũ logan từ chối quay lại cho
Tat_tan_tat_vu_tru_DI_NHAN_pha_00242_6.68s|đến khi anh tìm thấy Kayla đầy máu trong rừng và nhận ra ngay thủ phạm là Victor Logan tìm Victor trong quán 3 nhưng mà bị đấm cho thua sấp mặt,|đến khi anh tìm thấy kayla đầy máu trong rừng và nhận ra ngay thủ phạm là victor logan tìm victor trong quán ba nhưng mà bị đấm cho thua sấp mặt, 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00243_4.72s|Striker lúc này lại xuất hiện và giọng rất là xêu bất động sản mà là mày có muốn mạnh hơn để trả thù không?|striker lúc này lại xuất hiện và giọng rất là xêu bất động sản mà là mày có muốn mạnh hơn để trả thù không? 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00244_7.17s|Anh có cách thế là Logan đồng ý và thí nghiệm phủ Adamantium lên bộ dương đó là một cuộc phẫu thuật đau như xé sát nhưng mà kết quả là Logan|anh có cách thế là logan đồng ý và thí nghiệm phủ adamantium lên bộ dương đó là một cuộc phẫu thuật đau như xé sát nhưng mà kết quả là logan
Tat_tan_tat_vu_tru_DI_NHAN_pha_00245_5.90s|trở thành hàng gần như không thể phá hủy nhưng vấn đề là Striker đã chơi bẩn và hắn đã ra lệnh xóa chi nhớ của Logan để biến anh thành một|trở thành hàng gần như không thể phá hủy nhưng vấn đề là striker đã chơi bẩn và hắn đã ra lệnh xóa chi nhớ của logan để biến anh thành một
Tat_tan_tat_vu_tru_DI_NHAN_pha_00246_6.36s|vũ khí riêng, Logan nghe được điều này và trốn thoát rồi lạc đến một trang trại 6 hôm sau Logan vừa được cho ăn mặc đồ chỉnh tề thì Zero|vũ khí riêng, logan nghe được điều này và trốn thoát rồi lạc đến một trang trại sáu hôm sau logan vừa được cho ăn mặc đồ chỉnh tề thì zero
Tat_tan_tat_vu_tru_DI_NHAN_pha_00247_6.96s|tới bắn chết 2 vợ chồng già chủ trang trại do định khử Logan Logan phản đòn bắn hạ trực thăng của Zero và thề sẽ khử cả Striker lẫn Victor|tới bắn chết hai vợ chồng già chủ trang trại do định khử logan logan phản đòn bắn hạ trực thăng của zero và thề sẽ khử cả striker lẫn victor
Tat_tan_tat_vu_tru_DI_NHAN_pha_00248_5.48s|Logan lần theo manh mối để tìm được Red và Doug ở một phòng tập boxing tại Las Vegas Doug thì với siêu sức mạnh Choppy,|logan lần theo manh mối để tìm được red và doug ở một phòng tập boxing tại las vegas doug thì với siêu sức mạnh choppy, 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00249_5.50s|tiết lộ Victor vẫn làm việc cho Striker để đi săn dị nhân và đem về thí nghiệm tại một nơi gọi là đảo.|tiết lộ victor vẫn làm việc cho striker để đi săn dị nhân và đem về thí nghiệm tại một nơi gọi là đảo. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00250_4.57s|Doug nhắc đến Remy Gambit LeBeau, người duy nhất thoát khỏi đảo và biết vị trí của nó.|doug nhắc đến remy gambit lebeau, người duy nhất thoát khỏi đảo và biết vị trí của nó. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00251_3.21s|Logan và Red đi tìm Gambit ở New Orleans và đụng độ Victor.|logan và red đi tìm gambit ở new orleans và đụng độ victor. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00252_2.07s|Victor giết Red và lấy DNA của hắn.|victor giết red và lấy dna của hắn. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00253_3.43s|Gambit đồng ý đưa Logan đến cơ sở của Striker tại đảo Primise.|gambit đồng ý đưa logan đến cơ sở của striker tại đảo primise. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00254_8.99s|Đến đảo thì Logan phát hiện ra cô Twist là Kayla vẫn còn sống và cô là dị nhân thao túm tâm lý bị Striker ép theo dõi Logan đổi lấy sức an toàn cho em gái Striker lại tiếp tục nuốt lời,|đến đảo thì logan phát hiện ra cô tuýts là kayla vẫn còn sống và cô là dị nhân thao túm tâm lý bị striker ép theo dõi logan đổi lấy sức an toàn cho em gái striker lại tiếp tục nuốt lời, 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00255_3.65s|từ chối cái adamantium cho Victor tại vì Victor không đủ trình, nghe cái phết.|từ chối cái adamantium cho victor tại vì victor không đủ trình, nghe cái phết. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00256_5.82s|Sau đó Striker khích hoạt huết, giờ trở thành Weapon XI 1 dị nhân sở hữu năng lực của nhiều người khác,|sau đó striker khích hoạt huết, giờ trở thành weapon xi một dị nhân sở hữu năng lực của nhiều người khác, 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00257_10.75s|chuyên đi diệt dị nhân Sau đó Ryan Renor đến bắn chính mình Logan và Victor buộc phải hợp tác để đánh bại Weapon 11 Kayla bị thương khi mà cố cứu nhóm dị nhân bị giam để đưa họ đến gặp giáo sư X.|chuyên đi diệt dị nhân sau đó ryan renor đến bắn chính mình logan và victor buộc phải hợp tác để đánh bại weapon mười một kayla bị thương khi mà cố cứu nhóm dị nhân bị giam để đưa họ đến gặp giáo sư x. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00258_11.61s|Logan tiêu diệt Weapon 11, Striker xuất hiện bắn thẳng vào đầu Logan bằng đạn adamantium Striker định bắn Kayla nhưng Kayla dùng năng lực để ép hắn quay đầu đi bộ cho đến khi chân giơm máu và sau đó Kayla heo Logan tỉnh lại,|logan tiêu diệt weapon mười một, striker xuất hiện bắn thẳng vào đầu logan bằng đạn adamantium striker định bắn kayla nhưng kayla dùng năng lực để ép hắn quay đầu đi bộ cho đến khi chân giơm máu và sau đó kayla heo logan tỉnh lại, 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00259_4.08s|mất trí nhớ, anh nhìn vào thẻ bài quân đội, một mặt thì ghi Logan mặt kia thì ghi Wolverine.|mất trí nhớ, anh nhìn vào thẻ bài quân đội, một mặt thì ghi logan mặt kia thì ghi wolverine. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00260_2.25s|Sau đó anh nhìn Kayla và không nhận ra cô là ai.|sau đó anh nhìn kayla và không nhận ra cô là ai. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00261_4.05s|Striker bị cảnh sát quân sự bắt để thẩm vấn liên quan tới cái chết của tướng Manson.|striker bị cảnh sát quân sự bắt để thẩm vấn liên quan tới cái chết của tướng manson. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00262_3.98s|Trong post credit thì Logan ngồi ở một quán bar tại Nhật Bản mở đường cho phim tiếp theo.|trong post credit thì logan ngồi ở một quán pa tại nhật bản mở đường cho phim tiếp theo. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00263_7.00s|Ở bàn DVD thì bàn tay của Weapon 11 đã thò ra khỏi đống đổ nát, chạm vào cái đầu vẫn không thể phủ nhận là Hugh Jackman diễn rất tốt,|ở bàn dvd thì bàn tay của weapon mười một đã thò ra khỏi đống đổ nát, chạm vào cái đầu vẫn không thể phủ nhận là hugh jackman diễn rất tốt, 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00264_2.04s|nhưng ở đây mới là lúc anh Sói nhìn ngon nhất này.|nhưng ở đây mới là lúc anh sói nhìn ngon nhất này. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00265_4.80s|Tập luyện cực khổ, có cơ bắp quần quận và thể hiện một cái Logan giận dữ, đau đớn nhưng vẫn rất là người.|tập luyện cực khổ, có cơ bắp quần quận và thể hiện một cái logan giận dữ, đau đớn nhưng vẫn rất là người. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00266_3.61s|Lần này thì Victor đã được thỏa sáng thực sự, không còn kiểu đệ của Magneto nữa.|lần này thì victor đã được thỏa sáng thực sự, không còn kiểu đệ của magneto nữa. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00267_6.83s|Lee F. Schreiber diễn rất hay và sự tương tác giữa hai em từ trên đầu sát cánh qua hàng thế kỷ đến lúc thành kẻ thù được xây dựng rất ổn.|lee f. schreiber diễn rất hay và sự tương tác giữa hai em từ trên đầu sát cánh qua hàng thế kỷ đến lúc thành kẻ thù được xây dựng rất ổn. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00268_3.24s|Victor thì đáng sợ, dã tính, có chiều sâu hơn hẳn cái bản X-Men 1.|victor thì đáng sợ, dã tính, có chiều sâu hơn hẳn cái bản x men một. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00269_6.02s|Cái cảnh hai anh em đi qua 4 cuộc chiến lớn của nhân loại thì rất là nghệ, nó tóm ngọn được sự bất tử và độ trai dạn chỉ trong vài phút.|cái cảnh hai anh em đi qua bốn cuộc chiến lớn của nhân loại thì rất là nghệ, nó tóm ngọn được sự bất tử và độ trai dạn chỉ trong vài phút. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00270_4.55s|Gà em biết dù ít đất diễn, nhưng Taylor's Kids đã làm rất là ngầu, bài nổ gậy như ý,|gà em biết dù ít đất diễn, nhưng taylor s kids đã làm rất là ngầu, bài nổ gậy như ý, 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00271_6.68s|đúng kỳ vọng fan. Và mấy cảnh thần bài này không phải CGI, Taylor's Kids đã tập vẻ ảo thuật ra hàng tháng rồi để múa bài thần thục như trong phim.|đúng kỳ vọng phan. và mấy cảnh thần bài này không phải cgi, taylor s kids đã tập vẻ ảo thuật ra hàng tháng rồi để múa bài thần thục như trong phim. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00272_4.86s|Nhưng dù là phim riêng của Wolverine, thì phim này vẫn có khá nhiều chi tiết hỏi chấm mà đến giờ ai cũng nhớ.|nhưng dù là phim riêng của wolverine, thì phim này vẫn có khá nhiều chi tiết hỏi chấm mà đến giờ ai cũng nhớ. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00273_3.51s|Đầu tiên, cái thứ họ gọi là Weapon 11 aka Deadpool.|đầu tiên, cái thứ họ gọi là weapon mười một aka deadpool. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00274_4.81s|Deadpool vốn biệt danh là The Merc with A Mouth, xong mà phim này khâu luôn mồm anh này lại,|deadpool vốn biệt danh là the merc with a mouth, xong mà phim này khâu luôn mồm anh này lại, 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00275_3.22s|không khác gì tát vào mặt Fabian Nieza với lại Rob Liefeld luôn.|không khác gì tát vào mặt fabian nieza với lại rob liefeld luôn. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00276_3.62s|Xong rồi là kiếm katana mọc thẳng từ xương cánh tay là cái gì nữa.|xong rồi là kiếm katana mọc thẳng từ xương cánh tay là cái gì nữa. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00277_2.11s|Về mặt giải phẫu thì không thể gặp khỉu tay được.|về mặt giải phẫu thì không thể gặp khỉu tay được. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00278_2.25s|Đoạn này nó bị phi logic và bị fan so cho nát luôn.|đoạn này nó bị phi logic và bị phan so cho nát luôn. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00279_3.75s|Chưa kể là cái móng vuốt của Wolverine trong phim này thì nhiều lúc nhìn hơi đồ chơi.|chưa kể là cái móng vuốt của wolverine trong phim này thì nhiều lúc nhìn hơi đồ chơi. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00280_7.77s|Mấy phần trước là kiểu hàng thật đấy. Phần này thì nghe nói sau đó là do hậu kỳ bị app tiến độ xong rồi bị dò dỉ bản phim lậu nên là móng trong không khác gì cắt rán giấy vào.|mấy phần trước là kiểu hàng thật đấy. phần này thì nghe nói sau đó là do hậu kỳ bị app tiến độ xong rồi bị dò dỉ bản phim lậu nên là móng trong không khác gì cắt rán giấy vào. 
Tat_tan_tat_vu_tru_DI_NHAN_pha_00281_9.63s|Thế giới này là đạo diễn Gay Finnhood muốn làm cái phim tối và bạo lực hơn, nó kiểu lâu gần 2017 nhưng mà Fox F phải chỉnh cho nó PG-13 cho trẻ con mua vé và kết quả là có vài đoạn tâm lý hơi bị hơi hợp.|thế giới này là đạo diễn gay finnhood muốn làm cái phim tối và bạo lực hơn, nó kiểu lâu gần hai nghìn mười bảy nhưng mà fox f phải chỉnh cho nó p g mười ba cho trẻ con mua vé và kết quả là có vài đoạn tâm lý hơi bị hơi hợp. 
